content_type,index_content,nature,word,index_word
pos,620,v,装完,9
pos,621,n,质量,0
pos,621,a,不错,1
pos,621,v,安装,2
pos,621,vn,服务,3
pos,621,v,到位,4
pos,622,v,满意,0
pos,622,v,安装,1
pos,622,nr,师傅,2
pos,622,n,力,3
pos,623,a,不错,0
pos,623,l,物有所值,1
pos,623,ns,美观大方,2
pos,626,n,物流,0
pos,626,n,速度,1
pos,626,t,当天,2
pos,626,n,下单,3
pos,626,m,第二天,4
pos,626,v,送到,5
pos,626,m,第三天,6
pos,626,ns,上门,7
pos,626,v,安装,8
pos,626,v,安装,9
pos,626,nr,师傅,10
pos,626,n,认真负责,11
pos,626,v,安装,12
pos,626,v,完事,13
pos,626,v,收拾,14
pos,626,a,干净,15
pos,626,v,满意,16
pos,626,ns,东西,17
pos,626,v,值,18
pos,626,n,水热,19
pos,626,a,蛮快,20
pos,626,nr,花洒,21
pos,626,v,洗,22
pos,626,n,时间,23
pos,626,a,长,24
pos,626,n,建议,25
pos,626,n,大花,26
pos,626,v,洒,27
pos,626,n,水用,28
pos,626,v,费,29
pos,626,n,总体,30
pos,626,n,感觉,31
pos,627,m,第三次,0
pos,627,v,购买,1
pos,627,v,安装,2
pos,627,nr,师傅,3
pos,627,a,耐心,4
pos,628,t,当天,0
pos,628,n,收货,1
pos,628,v,安装,2
pos,628,d,特别,3
pos,629,n,服务态度,0
pos,629,v,安装,1
pos,629,n,效果,2
pos,629,a,正好,3
pos,630,nr,师傅,0
pos,630,n,态度,1
pos,630,n,物流,2
pos,630,a,不错,3
pos,631,n,物流,0
pos,631,ns,东西,1
pos,631,vn,服务,2
pos,631,v,到位,3
pos,631,n,星,4
pos,632,n,物流,0
pos,632,v,安装,1
pos,632,n,力,2
pos,632,v,加热,3
pos,632,d,很快,4
pos,634,n,货,0
pos,634,v,收到,1
pos,635,n,太阳能,0
pos,635,v,谱,1
pos,635,a,舒服,2
pos,636,n,价格,0
pos,636,vn,实惠,1
pos,636,n,品牌,2
pos,636,v,值得,3
pos,636,n,信赖,4
pos,637,n,热水,0
pos,637,a,舒服,1
pos,637,v,用用,2
pos,638,nr,师傅,0
pos,638,n,服务态度,1
pos,638,d,特别,2
pos,639,v,安装,0
pos,639,nr,师傅,1
pos,639,a,不错,2
pos,640,b,超级,0
pos,640,n,热水,1
pos,640,d,特快,2
pos,641,a,不错,0
pos,641,ns,上门,1
pos,641,v,安装,2
pos,641,v,免,3
pos,641,n,服务费,4
pos,642,n,电脑板,0
pos,642,vn,遥控,1
pos,642,n,外观,2
pos,642,a,漂亮,3
pos,642,n,大方,4
pos,643,ns,东西,0
pos,643,n,评价,1
pos,644,n,正品,0
pos,644,v,购,1
pos,645,a,不错,0
pos,645,vn,服务,1
pos,647,ns,东西,0
pos,647,a,不错,1
pos,647,v,安装,2
pos,647,nr,师傅,3
pos,647,a,不错,4
pos,648,n,物流,0
pos,648,d,很快,1
pos,648,t,昨天,2
pos,648,n,订货,3
pos,648,l,售后服务,4
pos,648,a,不错,5
pos,648,t,当天,6
pos,648,v,安装,7
pos,648,v,完毕,8
pos,648,n,花费,9
pos,648,v,满意,10
pos,649,n,感觉,0
pos,649,a,不错,1
pos,650,r,在家,0
pos,650,n,过段时间,1
pos,650,n,回家,2
pos,651,v,安装,0
pos,651,nr,师傅,1
pos,651,v,负责,2
pos,652,v,没试,0
pos,652,v,试过,1
pos,652,v,追加,2
pos,652,n,评价,3
pos,654,a,辛苦,0
pos,654,nr,师傅,1
pos,654,v,好评,2
pos,655,n,货,0
pos,655,v,收到,1
pos,655,v,安装,2
pos,656,n,品牌,0
pos,656,vn,实惠,1
pos,656,v,值得,2
pos,656,v,拥有,3
pos,657,v,安装,0
pos,657,nr,师傅,1
pos,657,n,态度,2
pos,657,n,技术,3
pos,657,n,专业,4
pos,658,n,来货,0
pos,658,v,安装,1
pos,658,i,服务周到,2
pos,659,v,安装,0
pos,659,nr,师傅,1
pos,659,ns,上门,2
pos,659,a,不错,3
pos,660,ns,美观大方,0
pos,660,v,实用,1
pos,661,vn,服务,0
pos,661,v,安装,1
pos,661,nr,师傅,2
pos,662,n,家庭,0
pos,662,n,父母,1
pos,662,nr,和子,2
pos,662,i,远亲不如近邻,3
pos,662,s,地处,4
pos,662,a,远,5
pos,662,n,互相间,6
pos,662,v,显得,7
pos,662,vn,生活,8
pos,662,n,关系,9
pos,662,i,左邻右舍,10
pos,662,f,之间,11
pos,662,a,密,12
pos,663,v,满意,0
pos,663,v,安装,1
pos,663,nr,师傅,2
pos,664,n,价格,0
pos,664,v,适中,1
pos,665,n,物流,0
pos,665,v,超快,1
pos,665,t,晚上,2
pos,665,n,下单,3
pos,665,t,上午,4
pos,665,l,送货上门,5
pos,665,n,外形,6
pos,665,a,漂亮,7
pos,665,n,功能,8
pos,665,a,强大,9
pos,665,n,价格,10
pos,665,n,低点,11
pos,665,a,完美,12
pos,665,m,点,13
pos,665,v,赞,14
pos,665,n,物流,15
pos,665,n,小哥,16
pos,665,n,态度,17
pos,665,t,下次,18
pos,667,n,物流,0
pos,667,d,很快,1
pos,667,vn,服务,2
pos,668,nr,谢谢,0
pos,668,v,安装,1
pos,668,nr,师傅,2
pos,668,a,辛苦,3
pos,669,nr,师傅,0
pos,669,a,辛苦,1
pos,669,v,满意,2
pos,670,n,感觉,0
pos,670,a,不错,1
pos,671,t,昨天,0
pos,671,n,下单,1
pos,672,n,安装费,0
pos,673,a,不错,0
pos,673,v,还好,1
pos,673,q,家,2
pos,673,n,老人,3
pos,673,v,安装,4
pos,673,q,员,5
pos,673,n,主意,6
pos,673,v,花,7
pos,673,v,洒,8
pos,673,a,正好,9
pos,673,v,安装,10
pos,673,f,正上方,11
pos,673,r,每次,12
pos,673,v,洗澡,13
pos,673,a,郁闷,14
pos,673,n,同情,15
pos,674,n,老房子,0
pos,674,v,安上,1
pos,675,a,完美,0
pos,675,vn,服务,1
pos,675,v,安装,2
pos,676,n,物流,0
pos,676,vn,服务,1
pos,676,v,制热,2
pos,676,n,效果,3
pos,677,a,不错,0
pos,677,n,家人,1
pos,677,v,喜欢,2
pos,678,vn,实惠,0
pos,681,ns,东西,0
pos,681,vn,自营,1
pos,681,v,快递,2
pos,681,m,第二天,3
pos,681,j,京,4
pos,681,ns,东西,5
pos,681,v,送来,6
pos,681,v,包装,7
pos,681,n,客服,8
pos,681,a,不错,9
pos,681,a,不懂,10
pos,681,a,耐心,11
pos,681,v,解答,12
pos,681,n,售后,13
pos,681,nr,师傅,14
pos,681,v,安装,15
pos,681,m,第二天,16
pos,681,d,赶上,17
pos,681,m,第三天,18
pos,681,v,帮,19
pos,681,v,安装,20
pos,681,n,态度,21
pos,681,n,安装费,22
pos,681,a,贵,23
pos,682,v,安装,0
pos,682,v,满意,1
pos,682,vn,服务,2
pos,682,v,认可,3
pos,683,v,快递,0
pos,683,n,速度,1
pos,683,n,物品,2
pos,683,n,质量,3
pos,684,v,满意,0
pos,684,d,真的,1
pos,684,v,喜欢,2
pos,684,v,超出,3
pos,684,n,期望值,4
pos,684,n,发货,5
pos,684,n,速度,6
pos,684,v,包装,7
pos,684,ad,仔细,8
pos,684,ad,严实,9
pos,684,v,配送,10
pos,684,n,人员,11
pos,684,n,态度,12
pos,684,n,速度,13
pos,684,d,很快,14
pos,684,v,满意,15
pos,684,n,购物,16
pos,685,n,速度,0
pos,685,d,很快,1
pos,685,vn,服務,2
pos,686,n,时间,0
pos,686,a,长,1
pos,686,a,坏,2
pos,686,m,号,3
pos,686,m,一台,4
pos,686,m,月,5
pos,686,m,日,6
pos,686,v,收到,7
pos,686,m,月,8
pos,686,m,号,9
pos,686,d,早就,10
pos,686,v,安装,11
pos,686,t,当天,12
pos,686,v,洗上,13
pos,686,n,热水澡,14
pos,686,m,十一,15
pos,686,n,长假,16
pos,686,n,心情,17
pos,686,v,满意,18
pos,688,v,装好,0
pos,688,v,没试,1
pos,688,n,感觉,2
pos,688,v,还好,3
pos,689,v,快递,0
pos,689,a,不错,1
pos,689,n,速度,2
pos,689,d,很快,3
pos,690,t,早上,0
pos,690,n,下单,1
pos,690,t,下午,2
pos,690,l,货到,3
pos,690,t,次日,4
pos,690,v,安装,5
pos,690,a,顺畅,6
pos,690,n,网购,7
pos,690,a,不错,8
pos,690,v,希望,9
pos,690,a,耐用,10
pos,691,ns,东西,0
pos,691,a,不错,1
pos,691,v,操作,2
pos,691,a,简单,3
pos,693,v,好评,0
pos,693,vn,服务,1
pos,693,a,不错,2
pos,694,n,价位,0
pos,694,a,不错,1
pos,694,v,安装,2
pos,694,n,收费,3
pos,694,n,感觉,4
pos,694,a,贵,5
pos,694,v,就用,6
pos,694,m,一点,7
pos,694,m,几个,8
pos,694,v,接头,9
pos,694,n,感觉,10
pos,694,n,卡,11
pos,694,n,价钱,12
pos,694,v,装,13
pos,694,d,太,14
pos,694,v,满意,15
pos,695,n,价格,0
pos,695,vn,服务,1
pos,695,a,不错,2
pos,695,v,安装,3
pos,695,vn,遥控,4
pos,695,n,要贴,5
pos,695,v,安装,6
pos,695,v,花,7
pos,696,l,一段时间,0
pos,696,n,评价,1
pos,696,n,体验,2
pos,696,a,很好,3
pos,696,v,超值,4
pos,696,m,一款,5
pos,696,v,适合,6
pos,696,n,家庭,7
pos,696,v,安装,8
pos,696,n,人员素质,9
pos,696,a,高,10
pos,696,n,收费,11
pos,696,n,标准,12
pos,696,v,透明,13
pos,696,n,整体,14
pos,696,a,不错,15
pos,696,n,购物,16
pos,697,m,两个,0
pos,697,m,月,1
pos,697,n,评价,2
pos,697,vn,自营,3
pos,697,n,店,4
pos,697,v,购买,5
pos,697,n,电器产品,6
pos,697,v,放心,7
pos,697,v,担心,8
pos,697,n,容量,9
pos,697,n,尺寸,10
pos,697,n,原位,11
pos,697,v,安装,12
pos,697,v,请,13
pos,697,v,安装,14
pos,697,nr,师傅,15
pos,697,ns,上门,16
pos,697,v,查看,17
pos,697,n,机型,18
pos,697,v,收,19
pos,697,n,服务费,20
pos,697,a,不贵,21
pos,697,n,旧件,22
pos,697,v,取下,23
pos,697,v,安装,24
pos,697,n,新机,25
pos,697,v,花,26
pos,699,t,当天,0
pos,699,v,安装,1
pos,699,a,简单,2
pos,699,v,试,3
pos,699,v,安装,4
pos,699,nr,师傅,5
pos,699,a,耐心,6
pos,699,v,讲解,7
pos,699,vn,遥控,8
pos,699,n,距离,9
pos,699,n,短点,10
pos,699,n,情况,11
pos,699,l,用不上,12
pos,699,n,信赖,13
pos,700,n,服务态度,0
pos,701,ns,东西,0
pos,701,a,不错,1
pos,701,v,做工,2
pos,701,n,全国,3
pos,701,j,联保,4
pos,701,n,售后,5
pos,701,v,安装,6
pos,701,nr,师傅,7
pos,701,n,热情,8
pos,701,n,安装费,9
pos,701,a,高,10
pos,701,zg,块,11
pos,701,v,减,12
pos,701,n,零头,13
pos,701,nr,师傅,14
pos,701,nrt,坎,15
pos,701,ns,大山,16
pos,701,v,上推,17
pos,701,m,八辈,18
pos,701,nr,祖宗,19
pos,701,nr,师傅,20
pos,701,a,够够,21
pos,702,n,体面,0
pos,702,vn,服务,1
pos,702,v,周到,2
pos,704,v,安装,0
pos,704,n,力,1
pos,704,nr,师傅,2
pos,704,nr,帅哥,3
pos,705,a,不错,0
pos,705,a,很好,1
pos,705,n,产品,2
pos,706,n,外观,0
pos,706,a,很大,1
pos,706,n,气,2
pos,706,v,喜欢,3
pos,707,v,安装,0
pos,707,n,地道,1
pos,707,v,满意,2
pos,708,v,喜欢,0
pos,708,v,安装,1
pos,708,v,才用,2
pos,708,n,管子,3
pos,708,n,产品,4
pos,708,j,一共,5
pos,708,v,花,6
pos,708,n,价格,7
pos,708,v,划算,8
pos,708,v,安装,9
pos,708,nr,师傅,10
pos,708,a,不错,11
pos,708,v,安装,12
pos,708,v,打扫,13
pos,708,an,卫生,14
pos,708,vn,服务,15
pos,708,l,没话说,16
pos,708,n,产品,17
pos,709,m,第二次,0
pos,709,b,大型,1
pos,709,j,家电,2
pos,709,v,安装,3
pos,709,nr,师傅,4
pos,709,v,约定,5
pos,709,n,时间,6
pos,709,v,装,7
pos,709,n,材料费,8
pos,709,v,接受,9
pos,709,m,款,10
pos,709,v,值得,11
pos,709,l,买回来,12
pos,709,t,下次,13
pos,709,v,减价,14
pos,710,m,款,0
pos,710,n,性价比,1
pos,710,d,真的,2
pos,710,v,超高,3
pos,710,i,千挑万,4
pos,710,v,选,5
pos,710,v,选择,6
pos,710,v,送货,7
pos,710,v,快递,8
pos,710,n,小哥,9
pos,710,n,服务态度,10
pos,710,n,售后,11
pos,710,v,响应,12
pos,710,nz,十星,13
pos,710,v,好评,14
pos,711,ns,商城,0
pos,711,v,购买,1
pos,711,v,送货,2
pos,711,l,没的说,3
pos,711,d,太,4
pos,711,n,家人,5
pos,711,i,难以置信,6
pos,711,s,网上,7
pos,711,v,购买,8
pos,711,n,质量,9
pos,711,a,稳定,10
pos,711,v,安装,11
pos,711,vn,服务,12
pos,711,n,专业,13
pos,711,v,好评,14
pos,712,n,朋友,0
pos,712,a,不错,1
pos,712,vn,服务,2
pos,712,v,到货,3
pos,712,d,很快,4
pos,712,t,晚上,5
pos,712,v,试试看,6
pos,712,v,好用,7
pos,713,v,送货,0
pos,713,n,速度,1
pos,713,d,很快,2
pos,713,m,第一天,3
pos,713,n,下单,4
pos,713,d,约,5
pos,713,m,第三天,6
pos,713,v,送到,7
pos,713,v,送到,8
pos,713,d,约,9
pos,713,nz,隔天,10
pos,713,v,安装,11
pos,713,n,售后,12
pos,713,n,态度,13
pos,713,n,其他配件,14
pos,713,n,质量,15
pos,713,n,价格,16
pos,713,n,整体,17
pos,713,v,满意,18
pos,714,v,送货,0
pos,714,n,速度,1
pos,714,n,电梯,2
pos,714,v,搬,3
pos,714,ns,四楼,4
pos,714,d,太,5
pos,714,v,感谢,6
pos,714,v,安装,7
pos,714,t,后期,8
pos,714,v,追评,9
pos,715,v,忙,0
pos,715,v,装修,1
pos,715,n,房子,2
pos,715,v,装,3
pos,715,v,邻居,4
pos,715,r,我家,5
pos,715,v,卖,6
pos,715,j,家电,7
pos,715,n,牌子,8
pos,715,v,卖,9
pos,715,n,价格比,10
pos,715,m,十年,11
pos,715,f,前,12
pos,715,a,便宜,13
pos,715,n,品牌,14
pos,715,v,值得,15
pos,715,v,拥有,16
pos,716,n,头,0
pos,716,n,大件,1
pos,716,vn,服务,2
pos,716,n,产品,3
pos,716,v,值得,4
pos,716,n,信赖,5
pos,716,n,配货,6
pos,716,v,送货,7
pos,716,a,正规,8
pos,716,q,段,9
pos,716,n,插曲,10
pos,716,n,售后,11
pos,716,m,第一,12
pos,716,n,时间,13
pos,716,v,解决,14
pos,716,nr,谢谢,15
pos,717,n,信赖,0
pos,717,vn,自营,1
pos,717,ns,东西,2
pos,717,v,安装,3
pos,717,nr,师傅,4
pos,717,v,追,5
pos,717,v,好评,6
pos,717,n,事情,7
pos,717,a,烦人,8
pos,717,nr,明白,9
pos,717,v,好评,10
pos,717,v,安装,11
pos,717,nr,师傅,12
pos,717,v,理解,13
pos,718,m,几天,0
pos,718,n,评论,1
pos,718,v,感谢,2
pos,718,v,安装,3
pos,718,nr,师傅,4
pos,718,a,耐心,5
pos,718,v,安装,6
pos,718,a,新,7
pos,718,r,我家,8
pos,718,v,讲解,9
pos,718,a,新,10
pos,718,v,足够,11
pos,718,d,日常,12
pos,718,s,家里,13
pos,718,m,一家,14
pos,718,m,三口,15
pos,718,n,用水,16
pos,718,v,需求,17
pos,718,n,电源插座,18
pos,718,v,超过,19
pos,718,b,额外,20
pos,718,n,大功率,21
pos,718,n,电源插座,22
pos,718,i,一如既往,23
pos,718,n,信任,24
pos,718,v,希望,25
pos,718,v,带来,26
pos,718,d,更多,27
pos,718,v,实用,28
pos,718,a,便捷,29
pos,718,n,产品,30
pos,718,v,介绍,31
pos,719,zg,升,0
pos,719,v,预约,1
pos,719,v,洗浴,2
pos,719,n,无线,3
pos,719,vn,遥控,4
pos,719,v,安装,5
pos,719,v,安上,6
pos,719,vn,试试,7
pos,720,m,第一天,0
pos,720,n,价格,1
pos,720,v,掉价,2
pos,720,a,吃惊,3
pos,720,v,申请,4
pos,720,n,保价,5
pos,720,m,几分钟,6
pos,720,l,退回来,7
pos,720,n,神,8
pos,720,n,速度,9
pos,720,n,机子,10
pos,720,v,装,11
pos,720,v,期待,12
pos,720,n,效果,13
pos,721,v,送货,0
pos,721,n,小哥,1
pos,721,v,准时,2
pos,721,l,售后服务,3
pos,721,d,特别,4
pos,721,v,安装,5
pos,721,n,师父,6
pos,721,v,满意,7
pos,723,nr,师傅,0
pos,723,vn,服务,1
pos,724,v,送货,0
pos,724,v,安装,1
pos,724,vn,工整,2
pos,725,n,外观,0
pos,725,a,高大,1
pos,725,n,遥控器,2
pos,725,n,电池,3
pos,725,v,不太好,4
pos,725,v,装,5
pos,725,n,装水,6
pos,725,m,两桶,7
pos,725,n,力,8
pos,725,n,关键,9
pos,725,n,老人家,10
pos,725,n,不太会,11
pos,725,v,操作,12
pos,725,v,安装,13
pos,725,c,只管,14
pos,725,v,装,15
pos,725,n,费用,16
pos,725,v,接近,17
pos,725,ns,大洋,18
pos,729,v,适合,0
pos,729,m,一家,1
pos,729,m,三口,2
pos,729,vn,活动,3
pos,729,f,期间,4
pos,729,n,性价比,5
pos,729,a,高,6
pos,731,v,购买,0
pos,731,m,第二个,1
pos,731,n,物流,2
pos,731,n,力,3
pos,731,v,配送,4
pos,731,n,力,5
pos,731,v,安装,6
pos,731,vn,服务,7
pos,732,zg,升,0
pos,732,m,一家,1
pos,732,m,三口,2
pos,732,v,足够,3
pos,732,n,样式,4
pos,732,a,漂亮,5
pos,732,v,好看,6
pos,733,s,家里,0
pos,733,n,电器,1
pos,733,l,一段时间,2
pos,733,v,推荐,3
pos,733,n,朋友,4
pos,733,n,遥控器,5
pos,733,v,控制,6
pos,733,n,储水量,7
pos,733,n,外观,8
pos,733,v,满意,9
pos,734,m,好多天,0
pos,734,n,时间,1
pos,734,v,装,2
pos,734,v,预约,3
pos,734,v,安装,4
pos,734,nr,师傅,5
pos,734,v,给装,6
pos,734,v,安装,7
pos,734,n,速度,8
pos,734,v,挺快,9
pos,734,a,简单,10
pos,734,v,搞,11
pos,734,n,特价,12
pos,734,m,八百多,13
pos,734,a,便宜,14
pos,735,n,效果,0
pos,735,n,墙,1
pos,735,nr,承重墙,2
pos,735,v,做,3
pos,735,n,支架,4
pos,735,f,底下,5
pos,735,m,多出,6
pos,735,m,两个,7
pos,735,n,铁条,8
pos,735,v,不太好,9
pos,735,d,更好,10
pos,735,v,安装,11
pos,735,n,方法,12
pos,736,ns,东西,0
pos,736,v,到货,1
pos,736,n,速度,2
pos,736,d,很快,3
pos,736,v,安装,4
pos,736,nr,师傅,5
pos,736,n,热心,6
pos,736,n,插口,7
pos,736,n,插座,8
pos,736,v,换,9
pos,736,v,排插,10
pos,737,n,老家,0
pos,737,n,老家,1
pos,737,n,老家,2
pos,737,n,老家,3
pos,738,ns,商城,0
pos,738,s,网上,1
pos,738,j,家电,2
pos,738,j,家电,3
pos,738,v,买好,4
pos,738,n,正品,5
pos,738,v,放心,6
pos,738,n,质量,7
pos,738,v,保障,8
pos,738,v,快递,9
pos,738,j,家电,10
pos,738,v,选,11
pos,739,v,收到,0
pos,739,n,货,1
pos,739,v,喜欢,2
pos,739,m,款,3
pos,739,z,满满的,4
pos,739,n,科技,5
pos,739,v,感,6
pos,739,d,才刚,7
pos,739,v,预约,8
pos,739,n,功能,9
pos,739,a,强,10
pos,739,n,电源,11
pos,739,v,插,12
pos,739,v,不用,13
pos,739,v,担心,14
pos,739,v,不用,15
pos,739,n,热水,16
pos,739,n,时,17
pos,739,i,无时无刻,18
pos,739,v,加热,19
pos,739,n,费电,20
pos,740,nr,宝贝,0
pos,740,m,很久,1
pos,740,v,安装,2
pos,740,vn,服务,3
pos,740,n,棒棒,4
pos,740,zg,哒,5
pos,741,n,品牌,0
pos,741,n,质量,1
pos,741,v,可靠,2
pos,741,n,老婆,3
pos,741,n,评价,4
pos,741,a,高,5
pos,741,n,新房,6
pos,741,v,配置,7
pos,741,n,高端,8
pos,741,n,大气,9
pos,741,n,智能,10
pos,741,v,控制,11
pos,741,v,加热,12
pos,741,i,安全可靠,13
pos,741,t,国庆节,14
pos,741,v,订,15
pos,741,m,号,16
pos,741,v,到货,17
pos,741,m,号,18
pos,741,v,安装,19
pos,741,v,到位,20
pos,741,m,几次,21
pos,741,n,老婆,22
pos,741,v,喜欢,23
pos,741,nz,五星,24
pos,741,n,评价,25
pos,743,n,价格合理,0
pos,743,n,物流,1
pos,743,d,很快,2
pos,743,n,售后,3
pos,743,v,安装,4
pos,743,n,规范,5
pos,743,b,总,6
pos,743,n,流程,7
pos,743,v,满意,8
pos,743,v,提醒,9
pos,743,n,买家,10
pos,743,m,款,11
pos,743,n,型号,12
pos,743,n,分瓦,13
pos,743,n,瓦,14
pos,743,v,安,15
pos,743,v,安,16
pos,743,s,家里,17
pos,743,n,插座,18
pos,743,r,哪种,19
pos,743,v,需,20
pos,743,n,下单,21
pos,744,n,力,0
pos,744,n,速度,1
pos,745,a,很好,0
pos,745,n,信赖,1
pos,745,n,信赖,2
pos,745,v,快递,3
pos,745,n,哥,4
pos,745,n,服务态度,5
pos,745,v,赞赏,6
pos,745,m,一句,7
pos,745,n,话,8
pos,745,nz,十星,9
pos,745,v,好评,10
pos,746,n,机器,0
pos,746,v,安装,1
pos,746,nr,师傅,2
pos,746,n,细心,3
pos,746,b,唯一,4
pos,746,v,不太好,5
pos,746,n,地方,6
pos,746,v,预约,7
pos,746,ns,上门,8
pos,746,v,安装,9
pos,746,b,主动,10
pos,746,v,安装,11
pos,746,v,预约,12
pos,746,n,电话,13
pos,746,d,不好,14
pos,746,v,打通,15
pos,747,n,购物,0
pos,747,m,一种,1
pos,747,v,享受,2
pos,747,n,服务到位,3
pos,747,n,省钱,4
pos,747,n,省力,5
pos,747,n,省心,6
pos,747,n,电器,7
pos,747,v,推荐,8
pos,747,n,朋友,9
pos,749,a,不错,0
pos,749,n,机器,1
pos,750,n,发货,0
pos,750,v,忘,1
pos,750,v,发,2
pos,750,n,淋浴,3
pos,750,n,头,4
pos,750,v,找,5
pos,750,n,客服,6
pos,750,v,补发,7
pos,750,l,发过来,8
pos,750,n,原装,9
pos,750,v,破损,10
pos,750,d,太,11
pos,750,v,负责,12
pos,750,a,差,13
pos,751,v,满意,0
pos,751,n,楼,1
pos,751,l,送货上门,2
pos,751,v,快递,3
pos,751,v,贴心,4
pos,751,m,一点点,5
pos,751,v,预约,6
pos,751,v,安装,7
pos,751,v,安装,8
pos,751,n,人员,9
pos,751,l,打电话,10
pos,751,v,确认,11
pos,751,v,安装,12
pos,751,nr,师傅,13
pos,751,a,辛苦,14
pos,751,nr,谢谢,15
pos,752,v,到货,0
pos,752,d,很快,1
pos,752,v,安装,2
pos,752,nr,师傅,3
pos,752,v,准时,4
pos,752,n,服务态度,5
pos,752,v,满意,6
pos,753,n,一家人,0
pos,753,nr,段时间,1
pos,753,n,外形,2
pos,753,b,上档次,3
pos,753,n,价位,4
pos,753,ns,东西,5
pos,753,n,老婆,6
pos,753,v,骂,7
pos,754,a,不错,0
pos,754,n,价格,1
pos,754,vn,实惠,2
pos,754,n,服务态度,3
pos,754,n,材料费,4
pos,754,v,花,5
pos,755,v,送货,0
pos,755,nr,师傅,1
pos,755,n,敬业,2
pos,755,n,雨,3
pos,755,d,依然,4
pos,755,n,售后,5
pos,755,l,打电话,6
pos,755,v,确认,7
pos,755,v,负责,8
pos,755,v,安装,9
pos,755,nr,师傅,10
pos,755,n,收费,11
pos,755,a,便宜,12
pos,755,a,不错,13
pos,756,v,递给,0
pos,756,n,力,1
pos,756,v,隔,2
pos,756,l,售后服务,3
pos,756,n,人员,4
pos,756,n,服务态度,5
pos,756,nz,五星,6
pos,756,v,好评,7
pos,756,n,上带,8
pos,756,v,花,9
pos,756,v,洒,10
pos,756,v,出水,11
pos,756,v,实在,12
pos,756,n,太小,13
pos,756,i,美中不足,14
pos,757,ns,东西,0
pos,757,a,不错,1
pos,757,v,满意,2
pos,757,a,舒服,3
pos,757,v,送货,4
pos,757,d,很快,5
pos,757,nr,师傅,6
pos,757,n,服务态度,7
pos,757,t,下次,8
pos,757,v,介绍,9
pos,757,n,朋友,10
pos,758,n,机器,0
pos,758,v,搞,1
pos,758,vn,活动,2
pos,758,a,便宜,3
pos,758,v,回复,4
pos,758,v,是升,5
pos,758,n,总体,6
pos,758,n,机器,7
pos,759,v,安装,0
pos,759,nr,师傅,1
pos,759,v,不行,2
pos,759,n,安装费,3
pos,759,v,花,4
pos,759,n,块钱,5
pos,759,n,花钱,6
pos,759,v,花,7
pos,759,n,钱,8
pos,760,t,中秋节,0
pos,760,v,收到,1
pos,760,m,第二次,2
pos,760,m,六年,3
pos,760,m,年,4
pos,760,a,新,5
pos,760,n,家用,6
pos,760,t,中秋,7
pos,760,v,送货,8
pos,760,n,小哥,9
pos,760,a,辛苦,10
pos,760,n,品牌,11
pos,760,v,值得,12
pos,760,n,信赖,13
pos,761,a,不错,0
pos,761,n,物流,1
pos,761,d,很快,2
pos,761,v,安装,3
pos,761,nr,师傅,4
pos,761,vn,服务,5
pos,761,v,到位,6
pos,761,n,电话,7
pos,761,v,沟通,8
pos,761,nr,老公,9
pos,761,v,嫌弃,10
pos,761,zg,升,11
pos,761,v,够,12
pos,761,m,两个,13
pos,762,vn,服务,0
pos,762,l,没的说,1
pos,762,t,头天,2
pos,762,t,下午,3
pos,762,n,下单,4
pos,762,m,第二天,5
pos,762,v,安装,6
pos,762,n,实体店,7
pos,762,nr,太棒了,8
pos,762,n,产品,9
pos,762,v,没用,10
pos,762,v,看着,11
pos,762,v,评,12
pos,763,n,服务满意,0
pos,763,j,家电,1
pos,763,a,便宜,2
pos,763,n,质量,3
pos,763,v,送货,4
pos,763,d,特别,5
pos,763,s,家里,6
pos,763,v,购买,7
pos,764,v,安装,0
pos,764,n,收费,1
pos,764,d,一次性,2
pos,764,n,安装费,3
pos,764,s,家里,4
pos,764,n,老人,5
pos,765,ns,东西,0
pos,765,v,收到,1
pos,765,v,送货,2
pos,765,m,第二天,3
pos,765,v,安装,4
pos,765,n,人员,5
pos,765,n,整体,6
pos,765,a,不错,7
pos,765,n,效果,8
pos,766,j,家电,0
pos,766,n,正品,1
pos,766,v,保障,2
pos,766,d,真的,3
pos,766,n,售后,4
pos,766,v,无忧,5
pos,766,v,快递,6
pos,766,n,力,7
pos,766,m,第二天,8
pos,767,v,装,0
pos,767,n,机,1
pos,767,nr,师傅,2
pos,767,a,简单,3
pos,767,v,试,4
pos,767,n,机,5
pos,767,v,要装,6
pos,767,n,水管,7
pos,767,v,安装,8
pos,767,nr,师傅,9
pos,767,d,迟点,10
pos,767,v,再装,11
pos,767,vn,管试,12
pos,767,v,追加,13
pos,767,n,评论,14
pos,768,vn,自营,0
pos,768,v,购买,1
pos,768,v,值得,2
pos,768,n,信赖,3
pos,768,v,送货,4
pos,768,v,放心,5
pos,768,v,好评,6
pos,769,m,几次,0
pos,769,v,帮,1
pos,769,n,同事,2
pos,769,n,朋友,3
pos,769,v,购买,4
pos,769,n,价格,5
pos,769,b,超级,6
pos,769,vn,实惠,7
pos,769,n,信赖,8
pos,769,n,品牌,9
pos,769,v,支持,10
pos,770,nr,宝贝,0
pos,770,v,收到,1
pos,770,v,安装,2
pos,770,m,十多天,3
pos,770,n,效果,4
pos,770,ns,商城,5
pos,770,n,产品,6
pos,770,v,保障,7
pos,770,n,物流,8
pos,770,d,很快,9
pos,770,n,农村,10
pos,770,l,送货上门,11
pos,771,n,质量,0
pos,771,a,不错,1
pos,771,v,用过,2
